,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
4514,FDN23,OUT017,2157.192
4515,NCR18,OUT035,401.4774
4516,FDD45,OUT046,1295.6468
4517,FDI22,OUT018,8388.4142
4518,FDT09,OUT013,2885.5772
4519,DRC24,OUT027,1090.5804
4520,FDT39,OUT046,2922.1962
4521,FDX28,OUT045,2396.88
4522,FDA50,OUT018,1304.968
4523,FDT33,OUT027,660.4736
4524,FDQ60,OUT049,2133.2232
4525,NCM19,OUT018,1864.24
4526,FDF40,OUT046,2045.3376
4527,NCI30,OUT035,4374.306
4528,FDK34,OUT049,2416.854
4529,FDA38,OUT027,1288.323
4530,FDT02,OUT045,423.4488
4531,FDC11,OUT017,1133.8574
4532,FDD08,OUT046,926.7936
4533,NCS29,OUT046,4229.1616
4534,DRI03,OUT010,3364.9532
4535,FDK48,OUT035,1120.5414
4536,FDM52,OUT049,4793.76
4537,FDP49,OUT035,1547.3192
4538,DRA24,OUT046,2960.1468
4539,NCJ43,OUT049,3966.1706
4540,FDE11,OUT045,1470.0864
4541,FDP01,OUT049,3325.0052
4542,FDQ59,OUT018,3020.0688
4543,FDA43,OUT019,1725.7536
4544,FDL14,OUT017,1099.9016
4545,FDV50,OUT010,5022.7952
4546,FDT01,OUT027,723.0588
4547,NCC42,OUT035,2360.9268
4548,FDO28,OUT046,671.1264
4549,FDD32,OUT019,1651.184
4550,FDV45,OUT035,3355.632
4551,NCW17,OUT019,1054.6272
4552,NCJ17,OUT027,205.0664
4553,NCF18,OUT049,2527.3768
4554,FDP01,OUT045,3325.0052
4555,FDH24,OUT045,3928.22
4556,FDI38,OUT027,621.1914
4557,FDX03,OUT035,181.0976
4558,FDY28,OUT046,3520.0846
4559,FDN34,OUT018,4913.604
4560,FDJ02,OUT045,1177.1344
4561,FDW40,OUT019,3704.5112
4562,FDX03,OUT017,476.04699999999997
4563,FDE17,OUT027,596.5568
4564,FDT58,OUT046,3008.0844
4565,FDI38,OUT013,3520.0846
4566,FDW22,OUT035,459.402
4567,FDS15,OUT027,223.7088
4568,NCX06,OUT013,2736.438
4569,DRK47,OUT035,3072.667
4570,FDC23,OUT027,347.5476
4571,FDM56,OUT010,1270.3464
4572,FDP21,OUT046,3630.6074
4573,FDP58,OUT046,3723.8194
4574,FDA27,OUT019,1794.3310000000001
4575,FDK41,OUT019,1845.5976
4576,NCH42,OUT046,5954.9152
4577,FDG29,OUT045,918.804
4578,FDW15,OUT018,1797.66
4579,FDD28,OUT018,1737.7379999999998
4580,FDQ37,OUT049,5518.1504
4581,FDC23,OUT035,3415.554
4582,FDV13,OUT035,745.696
4583,FDK33,OUT046,4740.496
4584,FDO33,OUT013,2908.2144
4585,FDN21,OUT017,3299.7048
4586,NCW06,OUT027,390.1588
4587,FDI38,OUT035,3520.0846
4588,FDC21,OUT027,221.0456
4589,NCS05,OUT046,927.4594
4590,NCN53,OUT049,564.5984
4591,FDV40,OUT010,1128.531
4592,FDG60,OUT017,2812.3392
4593,NCY30,OUT027,563.2668
4594,FDM40,OUT045,1843.6002
4595,NCO30,OUT046,2205.1296
4596,FDK10,OUT046,1864.24
4597,FDM36,OUT045,4619.9862
4598,FDN10,OUT013,1874.8928
4599,FDM46,OUT018,3635.268
4600,FDX50,OUT049,663.1368
4601,FDP33,OUT045,3155.8920000000003
4602,FDO12,OUT045,3271.0754
4603,FDC28,OUT013,1334.2632
4604,FDO31,OUT045,1868.2348
4605,FDX45,OUT035,2190.482
4606,FDV21,OUT049,1114.5492
4607,FDH04,OUT049,1125.202
4608,NCG54,OUT013,517.3266
4609,FDO13,OUT046,1257.0304
4610,FDA09,OUT027,962.7468
4611,FDC38,OUT017,2782.3782
4612,NCO42,OUT046,1749.7224
4613,FDL45,OUT049,2253.0672
4614,NCK31,OUT013,578.5802
4615,FDM39,OUT017,4377.635
4616,FDC22,OUT010,1659.8394
4617,FDF46,OUT046,2942.836
4618,FDQ37,OUT045,6503.5344
4619,FDH41,OUT010,3520.0846
4620,FDQ04,OUT046,1480.0734
4621,NCQ02,OUT027,1102.5648
4622,FDJ57,OUT027,374.1796
4623,NCE07,OUT049,2444.8176
4624,FDE56,OUT013,1151.1682
4625,FDI20,OUT049,3165.8790000000004
4626,FDK36,OUT018,1677.816
4627,FDP08,OUT027,774.9912
4628,FDF44,OUT017,3047.3666
4629,NCU53,OUT017,1018.674
4630,FDF47,OUT035,897.4984
4631,FDS55,OUT010,1230.3984
4632,FDZ52,OUT010,3275.736
4633,FDL04,OUT018,2964.1416
4634,NCM26,OUT035,2428.8384
4635,FDX43,OUT049,2085.9514
4636,FDP52,OUT049,5061.4116
4637,DRK49,OUT045,707.0796
4638,FDE38,OUT013,2818.3314
4639,DRF13,OUT035,2719.7929999999997
4640,FDK41,OUT010,1426.1436
4641,FDJ04,OUT027,503.3448
4642,FDZ44,OUT018,4386.2904
4643,FDS11,OUT013,5816.4288
4644,FDA55,OUT049,1108.557
4645,NCW53,OUT046,1370.2164
4646,FDB49,OUT027,190.4188
4647,FDD23,OUT017,2656.542
4648,NCV42,OUT045,1334.2632
4649,NCZ29,OUT018,4832.3764
4650,FDQ26,OUT013,1185.124
4651,FDV08,OUT017,589.2330000000001
4652,FDC53,OUT049,607.2096
4653,FDV58,OUT010,4306.3944
4654,NCP02,OUT019,651.8182
4655,DRI37,OUT045,948.0992
4656,FDQ12,OUT049,631.1784
4657,FDE33,OUT046,1655.1788
4658,FDX27,OUT045,479.376
4659,FDM22,OUT017,1298.31
4660,NCH30,OUT019,3199.8348
4661,FDC04,OUT017,4655.2736
4662,FDO38,OUT046,1649.8524
4663,FDV52,OUT027,121.1756
4664,FDB32,OUT013,1808.9786
4665,FDV43,OUT018,2187.153
4666,FDI24,OUT018,5976.2208
4667,FDR40,OUT017,402.809
4668,FDW02,OUT049,2105.2596
4669,FDE44,OUT049,243.017
4670,FDL38,OUT046,1516.6924
4671,NCT54,OUT010,210.3928
4672,DRJ39,OUT010,1965.4416
4673,FDW55,OUT049,5976.2208
4674,DRF13,OUT019,3460.8284
4675,NCW17,OUT049,2530.7058
4676,FDP13,OUT035,1168.479
4677,FDS08,OUT018,6729.9064
4678,NCP17,OUT035,1225.072
4679,NCO53,OUT035,3504.1054
4680,FDH19,OUT045,1211.756
4681,FDJ04,OUT017,4006.7844
4682,FDG10,OUT049,490.0288
4683,FDA40,OUT010,1406.1696
4684,FDI53,OUT045,1772.3596
4685,FDU09,OUT010,808.947
4686,FDK60,OUT045,1922.8304
4687,FDR43,OUT017,539.298
4688,FDW22,OUT017,459.402
4689,DRP47,OUT010,3271.7412
4690,DRG48,OUT010,3006.087
4691,FDA14,OUT035,1813.6392
4692,FDU49,OUT013,1797.66
4693,FDK28,OUT045,9275.9256
4694,FDT19,OUT046,2942.836
4695,NCQ42,OUT045,1635.8706
4696,FDD03,OUT045,3685.8688
4697,NCM53,OUT013,1091.912
4698,NCX53,OUT045,3495.45
4699,FDV14,OUT027,89.883
4700,NCZ54,OUT017,4711.2008
4701,FDB39,OUT013,1737.7379999999998
4702,DRC24,OUT046,1390.1904
4703,FDY36,OUT013,1416.8224
4704,FDN01,OUT035,529.311
4705,DRH25,OUT046,269.649
4706,FDV08,OUT046,1022.6688
4707,NCP53,OUT049,6692.6216
4708,FDU52,OUT010,1853.5872
4709,NCI42,OUT045,3125.9309999999996
4710,FDZ14,OUT035,2014.7108
4711,FDF11,OUT046,1442.1228
4712,FDQ13,OUT018,3691.1952
4713,FDO32,OUT010,534.6374
4714,DRJ37,OUT018,2287.0229999999997
4715,FDY43,OUT046,2274.3728
4716,NCT41,OUT017,3327.6684
4717,NCV17,OUT045,2680.5108
4718,FDM04,OUT027,123.8388
4719,DRB48,OUT018,1058.622
4720,FDM24,OUT013,3325.0052
4721,FDT37,OUT049,2040.0112
4722,NCO05,OUT010,591.2304
4723,FDL13,OUT046,3029.39
4724,FDL15,OUT017,2580.6408
4725,FDB11,OUT018,4354.332
4726,FDL14,OUT019,1596.5884
4727,FDY10,OUT019,2908.2144
4728,FDJ40,OUT049,1657.842
4729,NCW18,OUT046,2925.5252
4730,NCY06,OUT013,876.1928
4731,DRE13,OUT018,2660.5368
4732,FDA26,OUT045,5193.24
4733,NCE19,OUT010,377.5086
4734,FDE33,OUT035,1403.5064
4735,DRL59,OUT027,155.7972
4736,FDY07,OUT046,981.3892
4737,FDF57,OUT018,3448.844
4738,FDM58,OUT035,479.376
4739,FDP26,OUT027,215.7192
4740,FDY32,OUT046,3914.9040000000005
4741,FDD51,OUT010,790.9704
4742,FDU22,OUT018,3877.6192
4743,FDZ49,OUT018,5289.1152
4744,NCI42,OUT017,4029.4216
4745,FDT04,OUT027,37.9506
4746,NCU41,OUT045,2501.4106
4747,FDS56,OUT045,4229.1616
4748,NCN42,OUT017,1177.1344
4749,FDK34,OUT046,2416.854
4750,FDB03,OUT017,1231.73
4751,DRJ25,OUT035,739.038
4752,FDT25,OUT027,122.5072
4753,FDN20,OUT013,2884.2456
4754,FDP09,OUT013,3599.3148
4755,FDM20,OUT019,3072.667
4756,NCG55,OUT046,3488.1262
4757,NCP14,OUT045,1238.388
4758,NCH06,OUT046,4567.388
4759,FDV52,OUT013,1060.6194
4760,NCL07,OUT035,796.9626
4761,DRJ11,OUT027,386.164
4762,DRO59,OUT013,1025.3319999999999
4763,FDW15,OUT010,3629.2758
4764,NCQ30,OUT035,866.8716
4765,NCN54,OUT019,2162.5184
4766,FDY01,OUT027,223.7088
4767,FDX39,OUT035,2492.7552
4768,FDH53,OUT027,165.1184
4769,FDA57,OUT035,735.709
4770,NCC07,OUT010,3751.783
4771,FDU28,OUT013,3327.6684
4772,FDK36,OUT010,534.6374
4773,FDR36,OUT018,918.804
4774,NCQ17,OUT035,3383.5956
4775,FDS28,OUT019,1348.245
4776,FDE08,OUT045,4119.9704
4777,FDU22,OUT046,3835.008
4778,FDG41,OUT045,3020.0688
4779,FDO31,OUT010,934.7832
4780,FDM21,OUT019,6311.784000000001
4781,FDU40,OUT017,1937.4779999999998
4782,FDV36,OUT018,4751.8146
4783,FDT10,OUT027,191.7504
4784,FDX38,OUT045,978.7260000000001
4785,NCU30,OUT027,822.263
4786,NCV06,OUT049,4138.6128
4787,FDT16,OUT035,4984.1788
4788,NCP41,OUT027,223.7088
4789,FDZ56,OUT017,2358.2636
4790,FDC22,OUT035,5715.2272
4791,FDU10,OUT035,133.8258
4792,FDS46,OUT045,715.0692
4793,FDO08,OUT049,2577.9776
4794,NCV42,OUT018,3202.498
4795,FDP33,OUT035,5438.9202
4796,FDJ12,OUT046,5400.9696
4797,FDH04,OUT045,1125.202
4798,NCU54,OUT013,1826.9552
4799,FDO36,OUT010,3367.6164
4800,FDT37,OUT027,510.0028
4801,FDD14,OUT010,1659.8394
4802,FDA16,OUT013,2210.456
4803,NCS42,OUT019,1032.6558
4804,FDP10,OUT019,694.4294
4805,FDQ28,OUT049,2197.14
4806,FDK57,OUT010,3475.4759999999997
4807,FDK02,OUT013,3263.0858
4808,FDW47,OUT018,2940.1728
4809,NCC42,OUT018,3179.195
4810,FDQ37,OUT018,5499.508000000001
4811,FDL40,OUT046,525.982
4812,DRE13,OUT010,852.2239999999999
4813,FDQ34,OUT027,203.7348
4814,NCB54,OUT046,1581.9408
4815,FDS48,OUT049,1203.7664
4816,FDO15,OUT045,739.038
4817,NCT30,OUT013,780.9834
4818,FDU49,OUT027,186.424
4819,FDE21,OUT046,4695.2216
4820,FDS49,OUT019,1728.4168
4821,FDT38,OUT027,89.883
4822,FDZ01,OUT045,2579.975
4823,FDC41,OUT035,1138.518
4824,DRG13,OUT010,2897.5616
4825,NCZ42,OUT018,12117.56
4826,NCM07,OUT045,826.9236
4827,NCV17,OUT018,3415.554
4828,DRK39,OUT035,1331.6
4829,FDS37,OUT018,3202.498
4830,FDV12,OUT019,1686.4714
4831,NCG19,OUT018,5359.69
4832,FDS51,OUT013,1201.769
4833,NCO14,OUT046,503.3448
4834,FDC38,OUT046,1192.4478
4835,FDN15,OUT046,2444.8176
4836,NCH42,OUT013,3904.917
4837,FDQ22,OUT046,540.6296
4838,FDC05,OUT013,1844.266
4839,FDZ31,OUT013,3643.2576
4840,DRJ23,OUT049,5106.686
4841,FDC52,OUT035,2267.049
4842,DRD12,OUT010,1605.9096
4843,FDV55,OUT017,2467.4548
4844,FDD32,OUT046,2030.69
4845,FDR01,OUT049,2388.8904
4846,FDY08,OUT019,1761.7068
4847,FDQ45,OUT045,3848.324
4848,DRN11,OUT027,288.9572
4849,NCS05,OUT018,1768.3648
4850,FDY32,OUT035,3914.9040000000005
4851,NCD31,OUT045,3617.9572
4852,NCE06,OUT049,2037.348
4853,NCP14,OUT046,509.337
4854,NCF18,OUT019,942.107
4855,FDF14,OUT018,4476.1734
4856,FDB22,OUT017,2034.019
4857,NCH54,OUT049,1390.1904
4858,FDU27,OUT035,717.7324
4859,FDS58,OUT027,822.263
4860,NCU29,OUT035,1611.236
4861,FDJ57,OUT013,4727.18
4862,FDL56,OUT049,605.878
4863,FDH60,OUT035,3731.809
4864,FDN24,OUT018,1348.245
4865,FDD02,OUT017,4006.7844
4866,FDP15,OUT017,1035.9848
4867,FDB28,OUT027,195.7452
4868,DRC49,OUT045,2127.231
4869,NCG30,OUT018,5448.9072
4870,FDJ14,OUT049,612.536
4871,FDL52,OUT045,423.4488
4872,NCG19,OUT027,1482.0708
4873,NCN41,OUT035,1038.6480000000001
4874,FDW22,OUT013,4697.8848
4875,FDI02,OUT013,1018.674
4876,FDV51,OUT045,4362.3216
4877,FDV48,OUT046,792.302
4878,NCL17,OUT019,4516.7872
4879,FDP46,OUT045,1318.2839999999999
4880,FDU10,OUT045,596.5568
4881,FDT37,OUT010,2805.0154
4882,FDI27,OUT035,972.068
4883,FDN51,OUT046,5956.9126
4884,FDW07,OUT035,515.3292
4885,FDN45,OUT049,905.488
4886,DRN37,OUT027,336.8948
4887,DRF48,OUT049,1491.392
4888,FDP38,OUT019,354.2056
4889,NCX18,OUT027,374.1796
4890,FDK45,OUT018,3823.0236
4891,FDZ37,OUT049,1318.2839999999999
4892,FDS50,OUT018,6114.7072
4893,NCR54,OUT018,7142.7024
4894,NCS17,OUT035,1864.24
4895,FDV31,OUT046,3608.636
4896,DRE27,OUT017,1761.7068
4897,FDN60,OUT013,1901.5248
4898,FDK26,OUT013,6757.87
4899,FDX37,OUT018,3691.1952
4900,FDW31,OUT046,982.055
4901,FDX26,OUT018,4560.73
4902,DRL49,OUT019,2269.0464
4903,FDU49,OUT017,2336.958
4904,FDY58,OUT046,3415.554
4905,FDN03,OUT045,6723.2484
4906,NCV06,OUT010,1761.7068
4907,FDH53,OUT045,1342.2528
4908,FDG31,OUT018,1677.816
4909,NCC06,OUT045,2940.1728
4910,FDS13,OUT049,5299.768
4911,FDP16,OUT035,2702.4822
4912,FDA35,OUT013,4287.752
4913,DRP47,OUT018,1324.942
4914,FDY28,OUT010,3520.0846
4915,FDY20,OUT035,1308.297
4916,NCH30,OUT017,3395.58
4917,NCR29,OUT019,1547.3192
4918,NCP05,OUT013,1845.5976
4919,NCF30,OUT019,2463.46
4920,FDA08,OUT035,1315.6208
4921,FDN51,OUT027,262.3252
4922,FDH12,OUT046,2117.244
4923,FDY39,OUT017,2846.295
4924,NCO53,OUT045,2189.1504
4925,FDB40,OUT046,4016.1056
4926,FDH02,OUT049,547.2876
4927,FDY11,OUT027,111.8544
4928,FDQ09,OUT019,2376.906
4929,FDP16,OUT013,1970.7679999999998
4930,NCF55,OUT018,910.8144
4931,FDY09,OUT027,300.9416
4932,FDY39,OUT045,5779.144
4933,NCU53,OUT049,2037.348
4934,NCT41,OUT049,3327.6684
4935,FDJ45,OUT046,323.5788
4936,FDR28,OUT013,990.7104
4937,FDN08,OUT013,843.5686
4938,FDJ07,OUT049,815.605
4939,FDZ09,OUT027,344.8844
4940,FDQ14,OUT017,1360.2294
4941,FDY12,OUT027,50.6008
4942,FDK57,OUT046,3835.008
4943,FDD20,OUT049,2097.27
4944,FDS36,OUT018,3998.7948
4945,FDI40,OUT049,946.7676
4946,FDJ40,OUT045,1334.2632
4947,FDE08,OUT013,3307.6944
4948,DRK01,OUT013,1608.5728
4949,FDC58,OUT049,679.1160000000001
4950,FDE50,OUT046,938.778
4951,FDX48,OUT035,1177.1344
4952,DRM35,OUT018,569.259
4953,FDG41,OUT013,3020.0688
4954,FDB52,OUT046,2045.3376
4955,FDV19,OUT045,3755.112
4956,DRG48,OUT017,3435.528
4957,FDI26,OUT013,719.064
4958,FDU11,OUT019,1470.0864
4959,FDF59,OUT019,253.00400000000002
4960,FDR07,OUT049,522.653
4961,NCE06,OUT017,1018.674
4962,FDE10,OUT046,3914.9040000000005
4963,NCO55,OUT046,1637.868
4964,FDZ13,OUT013,798.96
4965,FDT50,OUT017,978.7260000000001
4966,FDH12,OUT010,1065.28
4967,FDD21,OUT045,1717.764
4968,NCM05,OUT013,6608.065
4969,FDK04,OUT013,767.0016
4970,FDN33,OUT017,978.7260000000001
4971,NCM18,OUT010,1707.777
4972,DRC25,OUT049,610.5386
4973,FDT47,OUT017,2444.8176
4974,FDD45,OUT027,99.2042
4975,NCD07,OUT018,5063.409000000001
4976,NCY54,OUT010,2117.244
4977,FDL12,OUT049,916.1408
4978,FDL02,OUT017,1270.3464
4979,FDC60,OUT035,2529.3742
4980,FDR37,OUT017,5518.1504
4981,FDY16,OUT017,3872.9586
4982,FDU26,OUT045,1668.4948
4983,FDN24,OUT013,571.2564
4984,FDH44,OUT013,1471.418
4985,FDE23,OUT010,992.7078
4986,FDW60,OUT017,4427.57
4987,FDQ55,OUT049,1382.2008
4988,FDV32,OUT027,129.1652
4989,FDV03,OUT010,2816.3340000000003
4990,FDY14,OUT010,2103.928
4991,NCL55,OUT027,508.6712
4992,DRF25,OUT017,679.1160000000001
4993,FDX03,OUT046,181.0976
4994,FDF40,OUT045,4731.1748
4995,FDX24,OUT010,1249.0408
4996,FDA25,OUT049,820.2656
4997,FDH21,OUT018,4278.4308
4998,FDB47,OUT010,4194.54
4999,FDT34,OUT019,418.1224
5000,FDS39,OUT010,1843.6002
5001,NCU05,OUT046,695.0952
5002,FDE02,OUT049,1607.2412
5003,FDL25,OUT035,1406.1696
5004,FDC50,OUT049,1607.2412
5005,FDZ32,OUT049,1577.9460000000001
5006,FDV14,OUT045,1054.6272
5007,FDR07,OUT045,2055.3246
5008,FDB26,OUT049,1384.1982
5009,NCR50,OUT045,2603.278
5010,FDP01,OUT018,7741.9224
5011,FDH57,OUT045,642.497
5012,FDM60,OUT027,37.9506
5013,FDA45,OUT017,5469.547
5014,FDU55,OUT017,5382.993
5015,FDH40,OUT035,3579.3408
5016,FDG40,OUT019,303.6048
5017,FDT12,OUT049,5770.4886
5018,DRL59,OUT045,905.488
5019,FDT47,OUT018,966.7416
5020,FDI60,OUT017,383.5008
5021,DRF51,OUT027,73.238
5022,NCK31,OUT049,1090.5804
5023,FDB08,OUT045,1604.578
5024,FDM44,OUT035,202.4032
5025,FDD46,OUT018,2255.7304
5026,FDR27,OUT019,2463.46
5027,FDV56,OUT010,1076.5986
5028,FDM02,OUT049,3046.7008
5029,FDU45,OUT018,1864.24
5030,FDZ10,OUT017,632.51
5031,NCK31,OUT010,591.2304
5032,FDR27,OUT035,1192.4478
5033,FDF33,OUT013,1627.881
5034,FDJ36,OUT046,1230.3984
5035,FDP33,OUT049,4267.1122
5036,FDG17,OUT046,6353.0636
5037,FDG47,OUT027,262.3252
5038,NCW29,OUT046,778.9860000000001
5039,DRH59,OUT017,886.8456
5040,FDR32,OUT017,3653.9104
5041,FDP48,OUT035,5779.144
5042,FDG17,OUT035,4374.306
5043,DRJ59,OUT017,952.0939999999999
5044,FDY48,OUT027,386.164
5045,FDB02,OUT046,3896.2616
5046,FDN10,OUT019,458.0704
5047,NCD55,OUT035,1168.479
5048,FDX34,OUT013,1557.9720000000002
5049,FDZ38,OUT045,4923.590999999999
5050,DRF37,OUT049,3884.9429999999998
5051,DRL47,OUT019,1967.4389999999999
5052,FDL27,OUT035,751.0224
5053,NCP53,OUT035,4740.496
5054,FDT03,OUT019,2756.4120000000003
5055,FDJ28,OUT035,3014.7424
5056,FDF40,OUT018,4346.3424
5057,FDA32,OUT035,5007.4818
5058,NCP02,OUT017,484.7024
5059,FDZ31,OUT045,1725.7536
5060,NCQ29,OUT013,527.3136
5061,FDP57,OUT010,694.4294
5062,FDL32,OUT027,223.7088
5063,DRB01,OUT035,5580.0698
5064,FDJ40,OUT046,1657.842
5065,FDO24,OUT018,5522.811
5066,FDO11,OUT018,7100.757
5067,FDA56,OUT035,2059.9852
5068,FDF02,OUT045,2024.0320000000002
5069,FDA10,OUT013,3900.9222
5070,NCI55,OUT017,2360.9268
5071,FDZ40,OUT010,377.5086
5072,FDV08,OUT049,852.2239999999999
5073,FDN48,OUT013,543.2928
5074,FDU57,OUT017,1360.2294
5075,DRF49,OUT013,1737.7379999999998
5076,FDS02,OUT035,2561.9984
5077,FDS43,OUT046,1864.24
5078,FDT16,OUT013,2055.9904
5079,FDX19,OUT027,1148.505
5080,FDK15,OUT046,1845.5976
5081,DRA12,OUT049,1843.6002
5082,FDY35,OUT017,1398.18
5083,NCU42,OUT013,2406.867
5084,FDD26,OUT013,2057.9878
5085,FDR11,OUT018,2888.2404
5086,NCP53,OUT045,4266.4464
5087,FDP34,OUT045,3313.6866
5088,NCV41,OUT019,1577.9460000000001
5089,FDN20,OUT018,4211.185
5090,FDZ16,OUT018,4649.9472
5091,FDZ28,OUT049,876.1928
5092,NCL55,OUT013,6474.2392
5093,NCJ17,OUT046,605.878
5094,FDT37,OUT046,2805.0154
5095,FDV51,OUT049,4362.3216
5096,FDZ28,OUT035,1752.3856
5097,FDN27,OUT013,2014.7108
5098,FDS14,OUT019,1288.9888
5099,FDZ58,OUT045,632.51
5100,FDD46,OUT046,2034.019
5101,FDJ03,OUT035,680.4476
5102,FDU03,OUT010,5932.278
5103,FDA33,OUT027,447.4176
5104,NCW53,OUT035,2501.4106
5105,NCC55,OUT017,308.9312
5106,FDP52,OUT019,2484.7656
5107,FDE39,OUT049,3835.008
5108,FDB44,OUT035,2821.6604
5109,FDG59,OUT013,1366.2216
5110,FDI05,OUT013,968.7389999999999
5111,FDF59,OUT045,253.00400000000002
5112,FDM39,OUT019,360.8636
5113,FDB14,OUT013,1418.154
5114,NCS05,OUT019,2055.9904
5115,DRJ35,OUT045,1225.072
5116,FDO31,OUT019,1438.128
5117,FDA31,OUT046,2117.244
5118,FDX40,OUT049,796.9626
5119,FDW56,OUT045,5020.1320000000005
5120,FDH09,OUT018,1209.7586
5121,FDA52,OUT019,1054.6272
5122,FDF20,OUT019,2356.9320000000002
5123,FDE40,OUT046,1314.2892
5124,NCU17,OUT046,1970.7679999999998
5125,NCP14,OUT035,3705.177
5126,FDN25,OUT027,126.50200000000001
5127,FDU39,OUT049,1534.0032
5128,NCM05,OUT017,3934.8779999999997
5129,FDU07,OUT017,1662.5026
5130,FDF28,OUT049,1635.8706
5131,FDR57,OUT049,2707.1428
5132,FDJ33,OUT013,2105.2596
5133,DRH23,OUT035,509.337
5134,FDQ52,OUT046,3551.3772
5135,DRK13,OUT035,3970.8312
5136,FDP09,OUT046,7833.8028
5137,FDR08,OUT027,223.7088
5138,FDV50,OUT045,1108.557
5139,FDT13,OUT049,4795.0916
5140,FDJ27,OUT027,215.7192
5141,FDH21,OUT046,4595.3516
5142,FDW14,OUT027,177.1028
5143,FDL52,OUT049,628.5152
5144,FDW28,OUT017,6006.1818
5145,FDL40,OUT049,952.0939999999999
5146,FDE24,OUT046,988.0472
5147,FDX35,OUT049,5944.2624
5148,FDP46,OUT017,559.2719999999999
5149,FDX56,OUT045,4390.2852
5150,FDQ45,OUT049,3956.8494
5151,FDK50,OUT027,822.263
5152,FDY26,OUT045,7833.8028
5153,FDQ09,OUT017,3340.3186
5154,FDN39,OUT049,1174.4712
5155,FDP13,OUT017,838.908
5156,FDR51,OUT013,3075.9959999999996
5157,FDZ49,OUT010,4035.4138
5158,FDL28,OUT018,10306.584
5159,FDZ10,OUT035,632.51
5160,FDK38,OUT013,2471.4496
5161,DRL49,OUT027,127.1678
5162,FDR15,OUT013,3075.9959999999996
5163,FDQ24,OUT035,6474.2392
5164,FDD56,OUT013,3677.2134
5165,NCR42,OUT046,865.54
5166,FDH52,OUT045,1581.275
5167,FDH57,OUT019,3914.9040000000005
5168,FDR15,OUT010,1596.5884
5169,FDJ34,OUT035,2848.2924
5170,FDW37,OUT035,1406.1696
5171,FDQ23,OUT018,1948.1308
5172,FDP34,OUT013,2356.9320000000002
5173,FDE04,OUT027,319.584
5174,FDC48,OUT045,1450.1124
5175,FDA47,OUT019,1018.674
5176,FDI35,OUT018,7968.2944
5177,NCV05,OUT013,3022.732
5178,FDR28,OUT045,1787.0072
5179,FDH31,OUT017,2373.577
5180,FDP59,OUT019,778.3202
5181,FDS19,OUT018,2716.4640000000004
5182,FDM60,OUT045,383.5008
5183,FDJ44,OUT018,4277.765
5184,DRH51,OUT017,1545.9876
5185,DRC25,OUT017,930.1226
5186,DRE25,OUT013,1032.6558
5187,NCX05,OUT049,1506.0396
5188,FDR11,OUT017,1901.5248
5189,DRP47,OUT045,3020.0688
5190,DRC49,OUT019,1451.444
5191,FDQ47,OUT027,37.9506
5192,FDL20,OUT013,2306.9970000000003
5193,FDM34,OUT035,1369.5506
5194,NCN55,OUT013,7105.4176
5195,FDD41,OUT035,1238.388
5196,FDE52,OUT049,283.6308
5197,NCT18,OUT019,1422.1488
5198,FDJ32,OUT018,2192.4794
5199,FDE16,OUT046,5764.4964
5200,FDZ09,OUT045,3124.5994
5201,DRZ11,OUT046,871.5322
5202,FDK41,OUT049,1406.1696
5203,FDE56,OUT049,916.1408
5204,FDH34,OUT013,3316.3498
5205,DRI49,OUT013,2157.192
5206,DRI59,OUT046,4567.388
5207,DRC36,OUT049,700.4216
5208,FDS15,OUT019,1238.388
5209,FDI07,OUT018,3163.8816
5210,FDZ15,OUT018,3415.554
5211,NCX41,OUT027,213.05599999999998
5212,NCO29,OUT019,1018.674
5213,FDF57,OUT013,2085.9514
5214,FDI33,OUT035,1054.6272
5215,DRJ47,OUT049,2897.5616
5216,FDB34,OUT046,1395.5168
5217,FDY22,OUT027,524.6504
5218,DRL11,OUT017,2693.8268
5219,FDY46,OUT035,3078.6592
5220,FDG17,OUT013,5287.7836
5221,FDE52,OUT018,2051.9956
5222,DRP47,OUT027,245.6802
5223,FDO01,OUT010,2768.3964
5224,FDL09,OUT046,3523.4136
5225,FDR57,OUT013,2162.5184
5226,DRD37,OUT035,340.2238
5227,FDQ36,OUT027,79.896
5228,FDL33,OUT049,1182.4608
5229,FDL48,OUT045,563.9326
5230,FDL28,OUT049,4567.388
5231,NCN29,OUT046,777.6544
5232,FDO13,OUT035,1973.4312
5233,FDB38,OUT045,3705.8428
5234,FDI36,OUT035,6641.355
5235,FDI58,OUT035,1142.5128
5236,FDH22,OUT018,3231.1274
5237,FDQ27,OUT013,1238.388
5238,FDT33,OUT046,3782.4098
5239,FDC56,OUT045,353.5398
5240,FDF14,OUT046,1596.5884
5241,FDQ39,OUT017,4152.5946
5242,NCM43,OUT017,3778.415
5243,FDS46,OUT035,1797.66
5244,FDI22,OUT049,4390.2852
5245,NCE43,OUT045,2897.5616
5246,FDZ36,OUT010,5367.6796
5247,FDR13,OUT019,1382.2008
5248,FDP46,OUT018,2180.495
5249,FDW56,OUT019,5020.1320000000005
5250,FDB40,OUT017,4016.1056
5251,FDM28,OUT018,2293.0152
5252,FDV49,OUT013,4757.8068
5253,NCS53,OUT018,5522.811
5254,FDO03,OUT049,2684.5056
5255,FDT15,OUT035,4333.6922
5256,FDD33,OUT049,4086.0146
