Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
174,5.78,1,0.07413505299999999,6,264.0568,8,2004,1,2,0,2109.2544
1281,15.2,0,0.09174595099999999,6,229.0352,8,2004,1,2,0,2290.3520000000003
1148,5.735,0,0.056685383,3,178.437,4,1985,0,1,3,3175.866
1013,11.35,1,0.00552947,3,169.27900000000002,8,2004,1,2,0,2376.906
783,17.5,0,0.013664703,7,257.7304,5,2002,1,2,0,5683.2688
841,16.25,0,0.08731067199999999,0,95.541,0,1999,0,0,0,1544.656
385,12.85,0,0.022639195,3,179.7318,0,1999,0,0,0,2165.1816
725,19.35,0,0.016531033,7,122.4098,4,1985,0,1,3,3012.745
1164,8.84,1,0.076873991,7,109.9228,1,2009,0,1,1,1547.3192
1343,18.85,0,0.035863436,2,58.3562,4,1985,0,1,3,1125.8678
473,17.75,0,0.111301625,14,107.5912,7,1997,1,0,0,1528.6768
1447,6.38,0,0.015193323,4,143.347,5,2002,1,2,0,858.882
1239,6.825,1,0.046408927999999995,11,153.2998,4,1985,0,1,3,3998.7948
1144,10.65,0,0.0276277296,3,57.1272,8,2004,1,2,0,279.63599999999997
420,13.1,0,0.07494003,0,75.0354,7,1997,1,0,0,902.8248
1530,8.67,0,0.065119701,1,145.7128,4,1985,0,1,3,4026.7584
49,10.195,0,0.1598704005,7,143.1154,6,2007,1,2,0,2410.8618
196,6.67,1,0.090456903,6,131.2626,6,2007,1,2,0,2098.6016
569,5.32,0,0.093071679,9,103.8674,5,2002,1,2,0,509.337
144,5.465,1,0.048292189000000006,5,133.1626,4,1985,0,1,3,2492.0894
1142,12.1,0,0.029902678999999998,1,144.3444,1,2009,0,1,1,1161.1552
800,13.85,1,0.056547985999999995,8,232.73,1,2009,0,1,1,6291.81
565,16.35,0,0.034726222,4,125.602,0,1999,0,0,0,3036.048
349,18.35,0,0.08890854699999999,4,192.8504,3,1987,2,1,0,2876.256
706,15.5,1,0.044024163,3,102.0332,2,1998,1,1,2,102.5332
1220,12.1,0,0.020568574,6,150.4734,7,1997,1,0,0,2078.6276
1220,12.1,0,0.020564685,6,148.2734,8,2004,1,2,0,3266.4148
613,19.25,1,0.058226609000000006,7,85.2908,3,1987,2,1,0,671.1264
1263,8.71,1,0.072155462,11,183.3924,7,1997,1,0,0,3146.5708
1347,10.5,0,0.027253711,4,170.9106,3,1987,2,1,0,3251.1014
532,11.6,1,0.144604071,0,240.8222,1,2009,0,1,1,3585.333
1251,16.0,1,0.193477995,3,55.9246,2,1998,1,1,2,405.4722
359,6.865,0,0.056945935999999996,6,214.6218,5,2002,1,2,0,1923.4962
582,10.395,0,0.031288338,15,159.5604,5,2002,1,2,0,2852.2872
326,8.05,1,0.078400465,3,259.0646,7,1997,1,0,0,4380.2982
1121,5.785,1,0.038976089,3,264.2252,6,2007,1,2,0,3934.8779999999997
712,10.3,1,0.058918844000000005,3,191.653,0,1999,0,0,0,5313.084
1345,12.5,0,0.031176157000000003,3,103.09899999999999,1,2009,0,1,1,722.393
233,7.63,0,0.061159245999999994,1,92.5436,0,1999,0,0,0,1607.2412
485,13.5,1,0.0199022245,6,78.396,8,2004,1,2,0,1438.128
1359,17.5,0,0.052550476,6,101.29899999999999,5,2002,1,2,0,722.393
150,7.27,0,0.124448295,1,112.0518,9,1985,1,0,2,113.8518
755,8.21,0,0.010808271999999999,10,150.5392,1,2009,0,1,1,1043.9744
1432,11.65,1,0.010963269,2,110.9544,1,2009,0,1,1,335.5632
528,18.5,0,0.052087533500000005,6,119.8124,6,2007,1,2,0,4029.4216
1423,7.72,1,0.075035902,12,78.7986,1,2009,0,1,1,856.8846
1274,5.88,0,0.024882613999999997,4,149.4392,8,2004,1,2,0,1640.5312
387,6.85,0,0.022878952999999997,7,262.3594,8,2004,1,2,0,3924.8909999999996
508,17.35,0,0.16657250099999998,4,176.1712,4,1985,0,1,3,3691.1952
1437,7.52,0,0.055081622999999996,3,128.8994,3,1987,2,1,0,2055.9904
850,13.65,1,0.025920816,6,81.2302,7,1997,1,0,0,2059.9852
1459,9.6,0,0.029500321,4,46.2086,4,1985,0,1,3,802.9548
1264,6.985,1,0.137645467,2,185.2608,5,2002,1,2,0,2940.1728
1098,10.8,0,0.029032426333333333,6,240.6222,4,1985,0,1,3,4302.3996
0,9.3,0,0.026818196000000002,0,248.9092,2,1998,1,1,2,498.0184
1354,12.1,0,0.030102335,11,74.767,3,1987,2,1,0,2220.4429999999998
282,5.98,0,0.043740308,3,145.3418,1,2009,0,1,1,2354.2688
1526,9.0,0,0.069653585,9,266.2884,0,1999,0,0,0,2914.8724
1426,7.145,0,0.01785932,7,160.6578,1,2009,0,1,1,2246.4092
356,19.0,0,0.017755213,9,211.7244,5,2002,1,2,0,2752.4172
1172,7.855,1,0.161875063,5,35.6848,5,2002,1,2,0,335.5632
1153,19.5,0,0.128181759,12,156.1314,8,2004,1,2,0,2792.3652
627,8.71,0,0.12125037400000001,11,92.7778,7,1997,1,0,0,1032.6558
546,11.5,0,0.014921093,13,173.908,1,2009,0,1,1,1211.756
1103,18.85,0,0.040434372,4,244.3144,0,1999,0,0,0,5635.3312
1492,13.65,1,0.031508924,11,98.77,5,2002,1,2,0,1697.79
1210,6.135,0,0.079094835,1,114.38600000000001,0,1999,0,0,0,1018.674
538,5.655,0,0.175793413,1,146.9102,1,2009,0,1,1,1749.7224
1434,14.85,1,0.019495051,0,261.291,3,1987,2,1,0,10256.649
743,20.75,1,0.06331397400000001,8,153.7682,8,2004,1,2,0,1829.6184
1531,10.0,0,0.0674819,6,234.859,1,2009,0,1,1,1181.795
1522,10.3,0,0.07002695099999999,0,263.6226,8,2004,1,2,0,6608.065
689,5.675,1,0.023496967,6,156.1288,7,1997,1,0,0,2828.3184
1106,5.51,0,0.034531230499999996,9,98.9726,1,2009,0,1,1,1565.9616
673,17.75,0,0.073559521,15,33.9216,5,2002,1,2,0,830.9184
950,17.75,0,0.07626905,5,113.1544,1,2009,0,1,1,1006.6896
851,8.365,1,0.039925235,3,189.2188,5,2002,1,2,0,4570.0512
1135,5.405,1,0.093883945,11,200.4742,9,1985,1,0,2,398.1484
912,10.0,1,0.03773288,6,128.2994,3,1987,2,1,0,1413.4934
1460,18.2,1,0.066400129,3,250.1092,0,1999,0,0,0,5727.2116
832,19.35,1,0.039920687,1,163.3868,8,2004,1,2,0,3439.5228
1532,6.895,0,0.022351807999999997,2,143.7812,4,1985,0,1,3,4986.842000000001
917,7.39,0,0.12018089400000001,14,141.447,3,1987,2,1,0,2290.3520000000003
892,7.945,0,0.015900971,6,163.821,0,1999,0,0,0,1794.3310000000001
1482,16.0,1,0.172759093,6,157.0972,7,1997,1,0,0,4673.916
961,20.1,0,0.077454252,9,59.2536,7,1997,1,0,0,735.0432
1307,20.6,0,0.039255412,3,94.4778,2,1998,1,1,2,93.8778
1038,8.575,1,0.072252888,0,196.5794,6,2007,1,2,0,5267.1438
456,17.7,1,0.016664252,3,47.9034,1,2009,0,1,1,729.051
590,20.0,1,0.08618788599999999,7,125.4678,2,1998,1,1,2,127.1678
441,5.695,0,0.10978405599999999,7,256.0646,2,1998,1,1,2,1288.323
1516,5.11,0,0.03494003875,4,164.72099999999998,1,2009,0,1,1,3588.6620000000003
427,15.25,1,0.06591680520000001,6,178.166,5,2002,1,2,0,4853.682
1029,9.695,1,0.029023048,11,177.83700000000002,4,1985,0,1,3,6704.606
934,18.25,1,0.183142346,0,110.35700000000001,3,1987,2,1,0,2087.283
787,15.6,1,0.0526568002,6,170.6132,3,1987,2,1,0,6595.4148
1424,13.0,0,0.153857402,11,76.3986,0,1999,0,0,0,778.9860000000001
1114,7.02,0,0.081290366,3,147.3734,0,1999,0,0,0,2524.0478
418,19.7,0,0.066935459,6,177.537,7,1997,1,0,0,3175.866
829,9.1,0,0.055514919,4,112.5518,0,1999,0,0,0,341.5554
423,8.0,1,0.050657232,12,249.9092,2,1998,1,1,2,249.0092
1408,17.75,0,0.098108957,9,240.9196,1,2009,0,1,1,4579.3724
1153,19.5,0,0.128405328,12,156.4314,0,1999,0,0,0,2326.971
1533,7.685,0,0.025477448,9,145.276,7,1997,1,0,0,3515.4240000000004
891,9.6,0,0.040969757,9,188.7214,2,1998,1,1,2,376.8428
1011,19.6,0,0.040550868,0,45.5718,2,1998,1,1,2,47.2718
1515,17.6,0,0.17554588899999998,6,163.6868,2,1998,1,1,2,163.7868
181,15.6,1,0.099344826,0,63.6194,5,2002,1,2,0,743.0328
1306,12.65,0,0.042276746,4,108.4938,0,1999,0,0,0,1500.7132
1335,8.355,0,0.013861607,5,94.4462,4,1985,0,1,3,2036.0164
1250,19.35,1,0.076387367,6,112.1518,4,1985,0,1,3,3870.9612
1298,14.5,0,0.08996026,9,159.5604,5,2002,1,2,0,1426.1436
1292,6.425,0,0.010480751,11,116.5808,1,2009,0,1,1,2460.7968
854,9.695,0,0.070587419,10,176.9344,5,2002,1,2,0,5888.3352
89,19.6,0,0.03387323,1,56.1614,3,1987,2,1,0,828.921
758,20.7,0,0.039238384,4,152.8366,8,2004,1,2,0,2569.3222
1498,12.6,0,0.024331586000000002,0,34.9874,6,2007,1,2,0,529.311
1534,8.275,0,0.11019797699999999,4,104.2306,3,1987,2,1,0,3658.571
1178,8.85,0,0.028048877000000003,4,106.1964,9,1985,1,0,2,210.3928
1097,19.85,0,0.045631230999999994,3,128.102,3,1987,2,1,0,1265.02
1337,7.36,0,0.08755962099999999,7,55.2588,2,1998,1,1,2,229.0352
643,20.35,1,0.25286597899999996,2,82.7276,2,1998,1,1,2,162.4552
1048,17.7,1,0.135306012,13,183.7924,0,1999,0,0,0,2221.1088
236,8.895,0,0.126760908,8,176.937,9,1985,1,0,2,352.874
72,8.39,1,0.024201083999999998,7,112.6176,8,2004,1,2,0,2175.8344
1535,9.195,0,0.015856295,5,81.6592,8,2004,1,2,0,1403.5064
206,8.93,0,0.028411898999999997,0,152.334,8,2004,1,2,0,2143.876
366,15.7,0,0.160529322,4,59.2562,3,1987,2,1,0,296.281
1063,16.7,0,0.026771204,4,246.3776,6,2007,1,2,0,1981.4208
439,15.2,0,0.049934854,1,95.0752,4,1985,0,1,3,2588.6304
1446,20.5,1,0.11304588300000001,3,194.1478,6,2007,1,2,0,2906.217
1518,12.1,0,0.015359722,4,163.7526,4,1985,0,1,3,1973.4312
846,11.65,0,0.034049703,15,112.286,6,2007,1,2,0,452.744
251,20.75,0,0.02128304,1,153.5024,0,1999,0,0,0,2428.8384
451,7.56,0,0.063462048,7,157.563,4,1985,0,1,3,1721.0929999999998
1108,16.2,0,0.074019393,7,41.7454,2,1998,1,1,2,83.8908
368,10.195,1,0.017666978,13,239.4538,5,2002,1,2,0,4566.7222
701,20.6,0,0.12429953099999999,4,73.4696,9,1985,1,0,2,298.2784
105,13.3,0,0.079739853,0,233.03,3,1987,2,1,0,5359.69
60,6.215,0,0.012167793,3,37.4848,0,1999,0,0,0,111.8544
275,6.67,1,0.13673129314285715,6,90.5514,1,2009,0,1,1,974.0654
1068,12.6,1,0.074338562,0,255.5356,6,2007,1,2,0,9664.7528
465,12.15,0,0.018407033,7,254.7698,8,2004,1,2,0,5834.4054
1245,16.6,0,0.050369190999999994,11,117.2124,0,1999,0,0,0,1422.1488
1259,15.1,1,0.019837655,7,128.131,4,1985,0,1,3,1687.8029999999999
312,20.85,1,0.05646571400000001,12,103.6648,7,1997,1,0,0,2285.0256
1370,11.0,0,0.05492864099999999,9,101.7358,8,2004,1,2,0,1508.037
453,15.6,0,0.066829875,14,185.5924,0,1999,0,0,0,3146.5708
1442,16.7,0,0.12283217199999999,0,217.685,9,1985,1,0,2,432.77
47,10.195,1,0.146692433,0,194.5794,6,2007,1,2,0,4096.6674
452,12.6,1,0.06282744700000001,7,105.09899999999999,5,2002,1,2,0,1444.786
827,20.2,0,0.064464147,6,255.7646,0,1999,0,0,0,5410.9566
1273,18.0,0,0.12495901300000001,7,116.5124,1,2009,0,1,1,355.5372
675,6.75,1,0.10824413420000001,0,96.7752,0,1999,0,0,0,1342.2528
1346,12.35,1,0.15911489,2,158.1946,1,2009,0,1,1,1104.5622
843,7.59,1,0.145335007,3,173.108,5,2002,1,2,0,2077.2960000000003
1047,14.8,0,0.081168135,2,190.5846,0,1999,0,0,0,3630.6074
1516,5.11,0,0.034874689,4,161.721,7,1997,1,0,0,2446.815
687,6.38,0,0.031898175,0,177.4344,7,1997,1,0,0,1784.344
1536,8.3,1,0.038211537000000004,0,87.7198,7,1997,1,0,0,1569.9564
487,16.7,1,0.03874616,6,143.8102,6,2007,1,2,0,4811.7366
1028,6.55,1,0.03443677,12,156.5288,4,1985,0,1,3,4870.9928
1276,9.695,0,0.130261652,3,185.2898,5,2002,1,2,0,3367.6164
858,8.235,0,0.014456938,9,184.795,8,2004,1,2,0,1464.76
748,10.195,0,0.126383094,11,112.1886,7,1997,1,0,0,667.1316
1410,10.695,1,0.127620811,0,119.244,3,1987,2,1,0,3475.4759999999997
1537,8.38,1,0.046878474,5,109.85700000000001,8,2004,1,2,0,2306.9970000000003
847,11.65,0,0.220111117,5,153.0024,2,1998,1,1,2,455.4072
1057,9.195,1,0.0471117,7,52.0666,8,2004,1,2,0,615.1992
1316,8.1,1,0.019768503,11,88.6198,7,1997,1,0,0,1569.9564
1179,18.6,0,0.015858893,6,152.9366,6,2007,1,2,0,453.4098
573,17.6,0,0.018905326,9,234.65900000000002,7,1997,1,0,0,8508.924
1282,20.25,0,0.014280553999999999,4,148.0418,1,2009,0,1,1,1177.1344
1372,5.98,0,0.075675438,10,53.3614,0,1999,0,0,0,331.5684
1089,18.75,0,0.010381661,4,207.8954,0,1999,0,0,0,2292.3494
1122,5.82,1,0.07747588400000001,3,255.333,5,2002,1,2,0,4870.327
1233,8.52,0,0.02705936,1,153.3682,7,1997,1,0,0,914.8092
82,15.5,1,0.126199917,3,178.4028,1,2009,0,1,1,1239.7196
1001,16.7,1,0.119462225,3,182.7976,7,1997,1,0,0,1810.976
1027,9.6,1,0.027454997000000002,6,258.1304,1,2009,0,1,1,2324.9736
496,9.13,0,0.051928034000000005,4,151.4024,0,1999,0,0,0,1973.4312
732,10.5,1,0.06624349933333333,13,78.296,7,1997,1,0,0,1438.128
1077,17.0,0,0.119570595,7,249.7434,0,1999,0,0,0,4221.8378
99,19.75,0,0.033725742999999996,6,211.6902,4,1985,0,1,3,4247.804
436,9.195,0,0.10127579199999999,5,46.4744,8,2004,1,2,0,950.7624
1538,10.1,0,0.056077574000000005,4,117.8492,7,1997,1,0,0,1621.8888
511,8.18,0,0.014614804,4,140.5154,5,2002,1,2,0,1701.7848
764,8.655,1,0.088178053,6,122.6756,8,2004,1,2,0,2302.3364
905,17.85,1,0.046608497,3,122.9388,7,1997,1,0,0,3095.97
1496,10.65,1,0.085119855,6,229.8668,8,2004,1,2,0,4146.6024
1492,13.65,1,0.031418984,11,99.27,3,1987,2,1,0,2596.62
982,17.25,0,0.08480965800000001,1,261.191,6,2007,1,2,0,3155.8920000000003
467,9.5,1,0.035350045,3,169.7448,6,2007,1,2,0,3579.3408
964,16.7,1,0.06082492566666667,13,63.6168,0,1999,0,0,0,1342.2528
449,8.6,0,0.054601779,9,141.1154,2,1998,1,1,2,425.4462
29,19.25,0,0.10218842800000001,0,54.3956,1,2009,0,1,1,1201.1032
996,11.0,1,0.133034816,11,222.0798,3,1987,2,1,0,2864.9374
642,9.895,0,0.16817143,1,237.7564,5,2002,1,2,0,3813.7024
864,14.0,1,0.029722659,0,143.4786,7,1997,1,0,0,1589.2646
142,7.365,0,0.042733625,3,226.972,1,2009,0,1,1,3848.324
1155,20.85,1,0.062172698,5,90.2514,3,1987,2,1,0,619.8598
1338,7.64,1,0.070704474,6,93.412,7,1997,1,0,0,1491.392
1539,7.64,1,0.191500528,5,121.2098,9,1985,1,0,2,120.5098
1078,17.7,1,0.12206551800000001,2,103.3674,0,1999,0,0,0,2546.685
59,7.97,1,0.04021623,2,90.4514,6,2007,1,2,0,1328.271
1202,12.35,0,0.041737627,9,33.1216,7,1997,1,0,0,519.3240000000001
774,8.42,0,0.11227101,9,63.2168,7,1997,1,0,0,703.0848
1074,17.0,0,0.135075924,3,170.3106,4,1985,0,1,3,3422.212
85,6.305,1,0.12301331,6,93.2436,3,1987,2,1,0,2079.9592
1,5.92,1,0.019238942,1,49.8692,5,2002,1,2,0,1133.1916
1002,15.1,1,0.067212845,6,260.2304,5,2002,1,2,0,4908.2776
508,17.35,0,0.280164929,4,177.5712,2,1998,1,1,2,527.3136
1175,7.405,0,0.015271793,11,89.9146,7,1997,1,0,0,1550.6482
735,6.405,0,0.13651285800000001,6,128.7678,0,1999,0,0,0,3052.0272
634,19.7,0,0.07803497599999999,5,178.06599999999997,0,1999,0,0,0,3954.8520000000003
1104,17.7,1,0.042649476,7,162.721,1,2009,0,1,1,978.7260000000001
1515,17.6,0,0.104859135,6,161.8868,8,2004,1,2,0,4094.67
203,15.85,1,0.110202066,7,39.7506,0,1999,0,0,0,721.0614
375,17.5,0,0.01558456,3,185.1266,0,1999,0,0,0,4795.0916
865,10.8,0,0.060805497,1,150.8024,4,1985,0,1,3,3339.6528
1491,9.6,0,0.036490369,3,140.8154,6,2007,1,2,0,1843.6002
1483,11.0,1,0.088025298,7,158.063,5,2002,1,2,0,2659.8709999999996
1141,20.75,1,0.129864461,15,240.188,1,2009,0,1,1,5992.2
1286,6.96,0,0.07733169583333334,1,89.4146,4,1985,0,1,3,2645.2234
1245,16.6,0,0.084176826,11,118.0124,2,1998,1,1,2,592.562
1540,12.5,1,0.062343432000000004,5,199.7426,7,1997,1,0,0,593.2278
618,7.02,0,0.049942926,0,82.425,0,1999,0,0,0,1414.825
1111,19.1,1,0.025867261000000003,3,147.6418,8,2004,1,2,0,1471.418
1121,5.785,1,0.038817121,3,262.6252,0,1999,0,0,0,524.6504
26,11.65,0,0.01941154,10,40.3164,5,2002,1,2,0,502.0132
1221,19.0,0,0.216478153,4,190.1872,2,1998,1,1,2,567.2616
1257,5.19,0,0.042707323,7,197.81099999999998,5,2002,1,2,0,2946.165
947,14.15,0,0.0113100796,4,196.31099999999998,7,1997,1,0,0,3338.987
1511,16.2,0,0.175898114,9,183.7608,1,2009,0,1,1,2940.1728
1423,7.72,1,0.074847665,12,78.8986,0,1999,0,0,0,623.1888
1472,18.6,0,0.118180011,14,56.2588,7,1997,1,0,0,1030.6584
1541,8.35,1,0.127587344,7,76.5354,6,2007,1,2,0,1805.6496
1472,18.6,0,0.19780911,14,55.6588,2,1998,1,1,2,114.5176
1526,9.0,0,0.069208684,9,264.0884,4,1985,0,1,3,4504.8028
371,19.0,0,0.026963908999999998,4,129.8336,3,1987,2,1,0,3451.5072
1449,8.895,1,0.039261947,5,207.4296,6,2007,1,2,0,2492.7552
811,18.0,0,0.008533716,5,78.5618,3,1987,2,1,0,402.809
12,15.1,1,0.100423086,3,144.7786,6,2007,1,2,0,2600.6148
1177,7.27,1,0.02083790675,11,91.8488,4,1985,0,1,3,2716.4640000000004
972,20.5,0,0.036353098,7,75.8696,7,1997,1,0,0,2386.2272
1261,18.25,0,0.077348214,6,259.7962,4,1985,0,1,3,8028.8822
1307,20.6,0,0.023548476000000002,3,93.3778,1,2009,0,1,1,1314.2892
794,15.85,0,0.069043044,12,218.7166,3,1987,2,1,0,4136.6154
563,20.6,1,0.048010812,3,187.7556,0,1999,0,0,0,3004.0896
712,10.3,1,0.05877842900000001,3,187.85299999999998,3,1987,2,1,0,2656.542
1472,18.6,0,0.117607719,14,55.2588,4,1985,0,1,3,2748.4224
230,17.6,1,0.127412338,2,111.3202,2,1998,1,1,2,337.5606
168,11.35,1,0.044945123,6,101.0016,3,1987,2,1,0,2631.2416
748,10.195,0,0.126579586,11,112.2886,0,1999,0,0,0,2557.3378
2,17.5,0,0.016802225,2,138.518,1,2009,0,1,1,2376.906
1372,5.98,0,0.075192072,10,56.0614,4,1985,0,1,3,2597.2858
652,11.0,0,0.03786331,9,40.948,3,1987,2,1,0,319.584
1,5.92,1,0.019200003,1,47.7692,7,1997,1,0,0,492.69199999999995
105,13.3,0,0.07979117599999999,0,232.73,8,2004,1,2,0,2796.36
1305,18.2,0,0.16334971,9,45.1086,0,1999,0,0,0,669.1289999999999
162,9.395,1,0.109265987,1,42.3112,0,1999,0,0,0,980.0576
675,6.75,1,0.10821852,0,96.3752,8,2004,1,2,0,1342.2528
1266,15.7,0,0.122392031,11,133.1942,3,1987,2,1,0,2782.3782
688,8.39,0,0.20168772,4,162.8868,2,1998,1,1,2,327.5736
1238,8.185,0,0.046259035999999996,3,47.4692,4,1985,0,1,3,1576.6144
994,9.6,0,0.035651291,6,244.917,5,2002,1,2,0,2916.204
1397,11.1,0,0.059835659000000006,3,151.3366,8,2004,1,2,0,3022.732
132,12.8,0,0.09140807599999999,14,108.9938,1,2009,0,1,1,1071.938
1283,12.85,0,0.169405699,7,46.106,6,2007,1,2,0,792.302
355,13.65,0,0.015943701,12,231.9668,5,2002,1,2,0,3225.1352
538,5.655,0,0.174232377,1,146.6102,4,1985,0,1,3,1895.5326
1051,7.935,0,0.031801103,4,261.591,5,2002,1,2,0,3155.8920000000003
1354,12.1,0,0.052749199000000004,11,74.967,9,1985,1,0,2,229.701
190,16.1,0,0.039463564,1,189.9846,2,1998,1,1,2,191.0846
25,7.645,1,0.08352349600000002,6,41.8112,7,1997,1,0,0,894.8352
1318,8.775,0,0.036159635,3,110.7228,2,1998,1,1,2,331.5684
1144,10.65,0,0.024020077999999997,3,57.2272,5,2002,1,2,0,1174.4712
1338,7.64,1,0.071104408,6,95.012,6,2007,1,2,0,1864.24
1030,7.325,0,0.093913607,3,93.2146,6,2007,1,2,0,1733.0774
67,8.645,0,0.144006886,9,94.741,1,2009,0,1,1,1061.951
352,8.97,0,0.09315923300000001,4,55.7956,0,1999,0,0,0,1037.3164
839,7.855,1,0.129425145,0,219.3482,9,1985,1,0,2,219.0482
1135,5.405,1,0.053839714000000004,11,198.6742,1,2009,0,1,1,2388.8904
880,18.35,0,0.09862906199999999,3,90.6462,4,1985,0,1,3,2406.2012
368,10.195,1,0.017658634,13,240.1538,0,1999,0,0,0,1442.1228
1455,6.935,1,0.041282286,6,103.5332,7,1997,1,0,0,1230.3984
976,14.5,1,0.170186628,6,159.0262,9,1985,1,0,2,159.1262
122,8.88,0,0.086781204,10,152.2682,7,1997,1,0,0,1829.6184
1104,17.7,1,0.042270750999999995,7,162.52100000000002,4,1985,0,1,3,4567.388
1207,9.3,0,0.089186275,11,145.3786,5,2002,1,2,0,2745.0934
1192,9.0,0,0.019502965,4,169.4474,8,2004,1,2,0,4211.185
1180,21.25,0,0.024650932,4,146.0102,8,2004,1,2,0,2916.204
413,12.35,0,0.026722744,11,59.2246,0,1999,0,0,0,984.7182
999,4.805,1,0.037516862000000005,0,124.3704,4,1985,0,1,3,3004.0896
1542,16.85,1,0.023154399,6,43.9428,7,1997,1,0,0,351.5424
740,14.7,0,0.072284689,3,49.8034,8,2004,1,2,0,631.8442
1206,8.63,1,0.028391879,11,173.9422,1,2009,0,1,1,4138.6128
1051,7.935,0,0.031866022,4,261.291,1,2009,0,1,1,2892.901
72,8.39,1,0.024088444,7,112.7176,4,1985,0,1,3,1832.2816
707,19.85,0,0.06440905599999999,9,126.7704,8,2004,1,2,0,1752.3856
377,5.765,0,0.082012293,5,37.5164,7,1997,1,0,0,656.4788
1480,17.75,1,0.157075658,0,240.5538,0,1999,0,0,0,3845.6608
1095,7.895,1,0.107110465,8,55.5588,9,1985,1,0,2,229.0352
858,8.235,0,0.014459672,9,181.895,7,1997,1,0,0,732.38
797,16.0,0,0.076483451,3,43.4086,4,1985,0,1,3,847.5634
630,6.13,0,0.10234983,3,55.0298,0,1999,0,0,0,539.298
231,9.1,0,0.174827835,5,127.2362,1,2009,0,1,1,1635.8706
1196,18.7,0,0.10459102699999999,7,121.4072,3,1987,2,1,0,2450.144
1363,15.5,1,0.07586884299999999,5,261.7568,0,1999,0,0,0,1845.5976
1339,10.695,1,0.086764795,6,156.7972,8,2004,1,2,0,3427.5384
455,6.695,0,0.03408026,7,220.8456,1,2009,0,1,1,5084.0488
1324,16.0,0,0.072655379,4,229.8668,8,2004,1,2,0,4837.7028
1243,5.59,1,0.056555715,6,62.6168,3,1987,2,1,0,639.168
437,11.35,1,0.043402224,3,197.0742,6,2007,1,2,0,2587.9646
160,12.3,1,0.064882207,13,93.8804,1,2009,0,1,1,1470.0864
168,11.35,1,0.044764726,6,102.4016,4,1985,0,1,3,2428.8384
523,17.75,0,0.034752647000000005,0,248.775,7,1997,1,0,0,3745.125
852,17.75,0,0.030631323,14,178.56599999999997,1,2009,0,1,1,2516.724
58,10.0,0,0.03874801133333333,3,245.0144,4,1985,0,1,3,3185.1872
1291,12.3,0,0.110735739,5,35.2874,4,1985,0,1,3,988.0472
942,12.35,1,0.038657256,3,110.257,1,2009,0,1,1,1757.7120000000002
277,16.7,1,0.052493162,7,113.9176,0,1999,0,0,0,2519.3872
318,19.35,1,0.06589099799999999,2,167.0816,6,2007,1,2,0,1510.0344
1174,15.7,1,0.114565093,11,112.0202,7,1997,1,0,0,337.5606
40,13.6,0,0.117065801,6,196.1136,4,1985,0,1,3,6026.8216
1450,18.7,0,0.026450779,5,124.902,6,2007,1,2,0,2909.546
650,7.06,1,0.043863865,13,59.5904,3,1987,2,1,0,761.6752
813,11.35,0,0.038157620833333336,6,52.4008,8,2004,1,2,0,809.6128
678,19.85,1,0.036551446,6,62.7194,9,1985,1,0,2,123.8388
1286,6.96,0,0.077630199,1,90.9146,6,2007,1,2,0,1459.4336
729,11.65,0,0.30473738699999997,0,54.7298,9,1985,1,0,2,107.8596
1149,17.6,1,0.041180766,6,37.919000000000004,4,1985,0,1,3,768.9989999999999
1189,13.15,0,0.043831721,6,184.195,0,1999,0,0,0,2746.425
781,17.5,1,0.0075033719999999995,0,146.7102,4,1985,0,1,3,4374.306
1017,14.5,1,0.214681063,5,102.7332,2,1998,1,1,2,205.0664
556,7.5,0,0.060649825,9,177.4028,2,1998,1,1,2,354.2056
981,15.2,0,0.09725893699999999,9,114.8492,5,2002,1,2,0,1506.0396
1360,11.6,1,0.009763021,6,226.2404,7,1997,1,0,0,1800.3232
250,9.0,0,0.032152981000000004,4,102.0016,1,2009,0,1,1,1518.024
921,19.35,1,0.021439694,3,119.7098,3,1987,2,1,0,1325.6078
1281,15.2,0,0.153592956,6,228.0352,2,1998,1,1,2,458.0704
1311,20.2,1,0.12123130800000001,6,97.5752,8,2004,1,2,0,1534.0032
686,11.15,0,0.119371835,0,45.2744,4,1985,0,1,3,905.488
822,19.7,0,0.064607378,11,87.4198,4,1985,0,1,3,2267.7148
210,5.365,1,0.14024028,15,171.0764,7,1997,1,0,0,3263.7516
350,21.2,1,0.008361342999999999,13,173.6738,0,1999,0,0,0,2954.1546
286,11.15,1,0.008296692,0,150.6708,5,2002,1,2,0,2106.5912
1250,19.35,1,0.077193256,6,112.7518,6,2007,1,2,0,683.1108
754,13.5,0,0.055075504000000004,9,33.3874,0,1999,0,0,0,282.2992
971,9.6,1,0.014209811000000001,6,188.1872,8,2004,1,2,0,1701.7848
945,12.5,1,0.08187986400000001,3,91.7488,0,1999,0,0,0,1358.2320000000002
401,15.85,0,0.078540095,11,36.3506,8,2004,1,2,0,607.2096
1190,10.195,1,0.146540889,7,141.7838,3,1987,2,1,0,1685.8056
1328,20.2,1,0.097059596,2,178.6028,6,2007,1,2,0,2302.3364
1513,7.96,0,0.028478742,11,161.8894,1,2009,0,1,1,2750.4198
1050,20.0,0,0.034340926,5,45.4086,3,1987,2,1,0,981.3892
